LOAN,LOANSUFFVOWEL,VERB,VERBAFFVOWEL,FONETIKA,LEVENSTEIN,VERBFREQ
лайкать,а,стесняться,я,6,8,30.3
лайкать,а,возражать,а,5,6,30.2
лайкать,а,пробормотать,а,8,8,30.2
лайкать,а,осветить,и,5,6,30.2
лайкать,а,приступить,и,6,8,30.2
лайкать,а,выделяться,я,6,9,30.2
лайкать,а,проиграть,а,4,7,30.1
лайкать,а,длиться,и,4,6,30.1
лайкать,а,изложить,и,4,7,30.1
лайкать,а,обозначить,и,6,6,30.1
лайкать,а,полюбить,и,4,6,30.1
лайкать,а,распахнуть,у,5,6,30.1
лайкать,а,провожать,а,5,6,30
лайкать,а,реагировать,а,6,7,30
лайкать,а,рисковать,а,4,5,30
лайкать,а,устроиться,и,6,8,30
лайкать,а,увеличиться,и,7,9,29.9
лайкать,а,кончить,и,3,5,29.8
лайкать,а,столкнуться,у,6,8,29.8
лайкать,а,свести,ти,5,4,29.7
лайкать,а,заснуть,у,3,6,29.7
лайкать,а,сбить,ть,4,9,29.6
лайкать,а,отправляться,я,8,5,29.6
лайкать,а,кончаться,а,5,6,29.5
лайкать,а,нарушать,а,4,4,29.5
лайкать,а,выпасть,а,4,5,29.4
лайкать,а,добиваться,а,6,7,29.4
лайкать,а,предупреждать,а,9,10,29.4
лайкать,а,прервать,а,4,5,29.4
лайкать,а,счесть,ть,4,5,29.4
лайкать,а,призывать,а,5,4,29.3
лайкать,а,полететь,е,4,6,29.3
лайкать,а,варить,и,3,6,29.3
лайкать,а,выбраться,а,5,6,29.2
лайкать,а,выделять,я,4,6,29.2
лайкать,а,расстрелять,я,6,8,29.2
лайкать,а,разглядеть,е,5,7,29.1
лайкать,а,успокоить,и,4,6,29.1
лайкать,а,переставать,а,7,7,29
лайкать,а,кинуться,у,5,8,29
лайкать,а,формироваться,а,9,10,28.9
лайкать,а,мыть,ть,4,7,28.8
лайкать,а,заглядывать,а,6,8,28.8
лайкать,а,задумываться,а,8,7,28.8
лайкать,а,командовать,а,7,5,28.8
лайкать,а,отобрать,а,4,5,28.8
лайкать,а,хохотать,а,4,5,28.8
лайкать,а,скрыться,ы,6,7,28.7
лайкать,а,видать,а,3,4,28.6
лайкать,а,записывать,а,6,5,28.6
лайкать,а,выжить,и,3,6,28.6
лайкать,а,выносить,и,4,6,28.6
лайкать,а,перебить,и,4,6,28.6
лайкать,а,тронуть,у,4,5,28.6
лайкать,а,прятаться,а,6,6,28.4
лайкать,а,размышлять,я,6,7,28.4
лайкать,а,располагать,а,6,7,28.3
лайкать,а,ломать,а,2,3,28.2
лайкать,а,рваться,а,5,6,28.2
лайкать,а,заканчиваться,а,9,9,28.1
лайкать,а,шептать,а,3,9,28.1
лайкать,а,беспокоиться,и,6,6,28.1
лайкать,а,оформить,и,4,4,28.1
лайкать,а,миновать,а,4,5,28
лайкать,а,сформулировать,а,9,6,28
лайкать,а,разделять,я,5,10,28
лайкать,а,покидать,а,4,6,27.9
лайкать,а,наполнить,и,5,8,27.9
лайкать,а,поздравлять,я,7,5,27.9
лайкать,а,потребоваться,а,9,5,27.8
лайкать,а,блестеть,е,3,5,27.8
лайкать,а,вносить,и,4,7,27.8
лайкать,а,коснуться,у,5,10,27.8
лайкать,а,прошептать,а,6,5,27.7
лайкать,а,вложить,и,3,6,27.7
лайкать,а,творить,и,4,7,27.7
лайкать,а,понести,ти,5,8,27.7
лайкать,а,рассмеяться,я,6,5,27.7
лайкать,а,планироваться,а,8,8,27.6
лайкать,а,уступать,а,5,5,27.6
лайкать,а,оторвать,а,4,6,27.5
лайкать,а,убежать,а,4,5,27.5
лайкать,а,обсудить,и,5,4,27.5
лайкать,а,поделиться,и,6,6,27.4
лайкать,а,потянуться,у,6,8,27.4
лайкать,а,добавлять,я,5,8,27.4
лайкать,а,выслушать,а,5,6,27.3
лайкать,а,набирать,а,4,4,27.3
лайкать,а,отрезать,а,5,5,27.3
лайкать,а,почитать,а,4,7,27.2
лайкать,а,заботиться,и,6,5,27.2
лайкать,а,пожелать,а,4,5,27.1
лайкать,а,посещать,а,4,5,27.1
лайкать,а,прижать,а,4,5,27.1
лайкать,а,прислушиваться,а,9,6,27.1
лайкать,а,торговать,а,4,6,27.1
лайкать,а,вводить,и,3,4,27.1
лайкать,а,походить,и,4,10,27.1
лайкать,а,потянуть,у,4,6,27.1
лайкать,а,гарантировать,а,9,9,27
лайкать,а,рождаться,а,5,8,27
лайкать,а,избавиться,и,7,6,27
лайкать,а,возрасти,ти,5,6,26.9
лайкать,а,предлагаться,а,7,7,26.9
лайкать,а,прятать,а,4,8,26.9
лайкать,а,ограничить,и,6,8,26.9
лайкать,а,предъявить,и,5,4,26.9
лайкать,а,разобрать,а,5,5,26.8
лайкать,а,крутить,и,4,5,26.8
лайкать,а,ранить,и,3,4,26.8
лайкать,а,расстаться,а,5,5,26.7
лайкать,а,дружить,и,4,6,26.7
лайкать,а,уставиться,и,7,8,26.7
лайкать,а,обсуждаться,а,7,5,26.6
лайкать,а,поглядывать,а,6,8,26.6
лайкать,а,закурить,и,4,7,26.6
лайкать,а,дожидаться,а,6,7,26.5
лайкать,а,кивать,а,3,4,26.5
лайкать,а,сбросить,и,5,6,26.5
лайкать,а,уснуть,у,3,5,26.5
лайкать,а,сниться,и,5,7,26.4
лайкать,а,бормотать,а,5,6,26.3
лайкать,а,переехать,а,3,6,26.3
лайкать,а,послышаться,а,7,8,26.3
лайкать,а,противоречить,и,9,11,26.3
лайкать,а,расширить,и,4,6,26.3
лайкать,а,уточнить,и,4,6,26.3
лайкать,а,сниматься,а,6,5,26.2
лайкать,а,мучить,и,3,6,26.2
лайкать,а,уверять,я,4,5,26.2
лайкать,а,бросаться,а,6,6,26.1
лайкать,а,отмечаться,а,7,6,26.1
лайкать,а,отложить,и,4,7,26.1
лайкать,а,разбудить,и,5,6,26.1
лайкать,а,распространяться,я,11,12,26.1
лайкать,а,удержаться,а,6,7,26
лайкать,а,пострадать,а,6,7,25.9
лайкать,а,сократить,и,5,6,25.9
лайкнуть,у,быть,ть,5,6,12160.7
лайкнуть,у,мочь,чь,5,7,2912.3
лайкнуть,у,сказать,а,5,6,2396.6
лайкнуть,у,говорить,е,4,6,1755
лайкнуть,у,знать,ть,4,5,1713.8
лайкнуть,у,стать,а,5,6,1621.8
лайкнуть,у,хотеть,е,4,6,991.3
лайкнуть,у,идти,ти,5,7,957.1
лайкнуть,у,иметь,е,3,6,906.7
лайкнуть,у,видеть,е,4,6,818.2
лайкнуть,у,думать,а,3,6,755.5
лайкнуть,у,сделать,а,5,6,743.5
лайкнуть,у,жить,ть,5,6,725.5
лайкнуть,у,делать,а,4,6,701.1
лайкнуть,у,смотреть,е,5,6,667.2
лайкнуть,у,работать,а,4,5,611.2
лайкнуть,у,понять,я,3,5,588.2
лайкнуть,у,пойти,ти,4,6,587.2
лайкнуть,у,спросить,е,5,6,573.9
лайкнуть,у,дать,ть,5,5,573.1
лайкнуть,у,понимать,а,3,6,559.7
лайкнуть,у,получить,е,4,6,557.7
лайкнуть,у,сидеть,е,4,6,538.1
лайкнуть,у,оказаться,а,6,8,531.9
лайкнуть,у,взять,ть,5,6,525.8
лайкнуть,у,прийти,ти,5,7,523.3
лайкнуть,у,являться,я,6,8,522.9
лайкнуть,у,любить,е,3,5,503.1
лайкнуть,у,стоить,е,5,6,501.9
лайкнуть,у,остаться,а,6,8,482.7
лайкнуть,у,выйти,ти,4,6,480.9
лайкнуть,у,начать,а,4,5,473.3
лайкнуть,у,считать,а,4,6,455.3
лайкнуть,у,увидеть,е,4,6,452.4
лайкнуть,у,казаться,а,5,7,448.2
лайкнуть,у,писать,а,4,6,444.3
лайкнуть,у,найти,ти,4,5,424.1
лайкнуть,у,стоять,я,4,6,419.3
лайкнуть,у,решить,е,4,6,409.7
лайкнуть,у,пройти,ти,5,7,398.4
лайкнуть,у,принять,я,4,5,386.9
лайкнуть,у,давать,а,4,5,370.7
лайкнуть,у,ответить,е,5,6,370.4
лайкнуть,у,помнить,е,3,5,363.1
лайкнуть,у,ждать,а,5,6,360.2
лайкнуть,у,находиться,е,6,7,342.7
лайкнуть,у,написать,а,4,5,336.2
лайкнуть,у,оставаться,а,7,8,327.4
лайкнуть,у,играть,а,3,6,319.1
лайкнуть,у,лежать,а,3,5,318.1
лайкнуть,у,подумать,а,3,6,315.6
лайкнуть,у,уйти,ти,4,6,315.6
лайкнуть,у,посмотреть,е,6,8,314.2
лайкнуть,у,вернуться,у,5,6,311.2
лайкнуть,у,следовать,а,4,6,305.1
лайкнуть,у,читать,а,4,6,304.4
лайкнуть,у,бывать,а,4,6,297.3
лайкнуть,у,ходить,е,4,6,296.6
лайкнуть,у,начинать,а,3,4,296
лайкнуть,у,появиться,е,6,8,294.6
лайкнуть,у,называть,а,4,5,293.4
лайкнуть,у,прийтись,ти,5,7,285.5
лайкнуть,у,хотеться,е,5,8,285.3
лайкнуть,у,вести,ти,5,7,280.3
лайкнуть,у,показать,а,4,6,277.7
лайкнуть,у,поставить,е,5,7,267.3
лайкнуть,у,бояться,я,5,8,266.5
лайкнуть,у,происходить,е,5,9,263.6
лайкнуть,у,существовать,а,8,10,260.9
лайкнуть,у,становиться,и,7,8,259.3
лайкнуть,у,слышать,а,4,6,256.1
лайкнуть,у,смочь,чь,5,7,255.1
лайкнуть,у,заметить,и,4,5,253.9
лайкнуть,у,использовать,а,7,9,249.6
лайкнуть,у,пытаться,а,5,8,249.4
лайкнуть,у,представить,и,6,9,247.2
лайкнуть,у,чувствовать,а,6,9,246.9
лайкнуть,у,создать,а,4,6,245.9
лайкнуть,у,заниматься,а,5,7,240.8
лайкнуть,у,продолжать,а,6,8,240.6
лайкнуть,у,слушать,а,4,6,239.5
лайкнуть,у,узнать,а,3,5,238.1
лайкнуть,у,приехать,а,4,6,234.4
лайкнуть,у,отвечать,а,5,6,232.4
лайкнуть,у,рассказывать,а,6,8,230
лайкнуть,у,рассказать,а,4,6,229.4
лайкнуть,у,представлять,я,7,10,228.5
лайкнуть,у,брать,а,5,6,226.3
лайкнуть,у,забыть,ть,4,5,226
лайкнуть,у,провести,ти,7,7,222
лайкнуть,у,спать,а,5,6,221.9
лайкнуть,у,помочь,чь,4,7,218.8
лайкнуть,у,приходить,и,5,7,218.2
лайкнуть,у,просить,и,5,6,215.9
лайкнуть,у,вспомнить,и,4,6,215.5
лайкнуть,у,открыть,ть,3,5,214.8
лайкнуть,у,привести,ти,7,7,214.7
лайкнуть,у,оставить,и,5,6,210.5
лайкнуть,у,спрашивать,а,6,7,208.3
лайкнуть,у,принимать,а,4,7,207.7
лайкнуть,у,искать,а,3,5,206.9
лайкнуть,у,войти,ти,4,6,205.5
лайкнуть,у,назвать,а,4,5,205.1
лайкнуть,у,успеть,е,4,6,203.4
лайкнуть,у,произойти,ти,7,8,203.2
лайкнуть,у,выходить,и,4,6,201.6
лайкнуть,у,предложить,и,6,8,201.2
лайкнуть,у,пить,ть,5,6,200.9
лайкнуть,у,глядеть,е,4,6,199.3
лайкнуть,у,ехать,а,3,6,198.2
лайкнуть,у,попасть,а,5,6,197.7
лайкнуть,у,начаться,а,5,7,197.4
лайкнуть,у,верить,и,4,6,197.1
лайкнуть,у,держать,а,4,6,196.5
лайкнуть,у,позволять,я,5,7,194.3
лайкнуть,у,купить,и,4,6,192.7
лайкнуть,у,уходить,и,4,6,192.7
