LOAN,LOANSUFFVOWEL,VERB,VERBAFFVOWEL,FONETIKA,LEVENSTEIN,VERBFREQ
лайкнуть,у,продать,OTHER,5,6,68.3
лайкнуть,у,представляться,OTHER,9,12,67.8
лайкнуть,у,произвести,OTHER,7,9,67.5
лайкнуть,у,выступить,OTHER,5,7,67.2
лайкнуть,у,познакомиться,OTHER,7,3,67.2
лайкнуть,у,пахнуть,SAME,2,10,67.2
лайкнуть,у,наступить,OTHER,5,6,67.1
лайкнуть,у,предстоять,OTHER,5,8,66.8
лайкнуть,у,производить,OTHER,6,9,66.5
лайкнуть,у,разрешить,OTHER,5,8,66.4
лайкнуть,у,перевести,OTHER,6,6,66.4
лайкнуть,у,проверить,OTHER,5,7,66.1
лайкнуть,у,меняться,OTHER,5,7,66
лайкнуть,у,выдержать,OTHER,5,7,65.7
лайкнуть,у,учитывать,OTHER,5,7,65.6
лайкнуть,у,курить,OTHER,4,6,65.5
лайкнуть,у,забывать,OTHER,4,5,65.4
лайкнуть,у,заключаться,OTHER,7,8,65.4
лайкнуть,у,выбирать,OTHER,4,6,65.2
лайкнуть,у,напомнить,OTHER,3,5,65.2
лайкнуть,у,закричать,OTHER,5,6,65.1
лайкнуть,у,организовать,OTHER,7,9,65.1
лайкнуть,у,доказать,OTHER,4,6,65
лайкнуть,у,приносить,OTHER,5,7,64.9
лайкнуть,у,осуществляться,OTHER,10,12,64.7
лайкнуть,у,дышать,OTHER,4,6,64.4
лайкнуть,у,описать,OTHER,4,6,64.4
лайкнуть,у,прожить,OTHER,5,6,64.2
лайкнуть,у,оценить,OTHER,3,5,64
лайкнуть,у,рассмотреть,OTHER,6,8,63.9
лайкнуть,у,проводиться,OTHER,7,9,63.7
лайкнуть,у,превратиться,OTHER,8,6,63.5
лайкнуть,у,лечь,OTHER,5,10,63.5
лайкнуть,у,выпустить,OTHER,5,7,63.4
лайкнуть,у,ударить,OTHER,4,6,63.3
лайкнуть,у,проснуться,SAME,6,6,63.1
лайкнуть,у,открыться,OTHER,5,7,63
лайкнуть,у,способствовать,OTHER,10,12,62.5
лайкнуть,у,научиться,OTHER,5,7,62.1
лайкнуть,у,умирать,OTHER,4,6,62
лайкнуть,у,стрелять,OTHER,5,6,61.7
лайкнуть,у,обойтись,OTHER,5,7,61.6
лайкнуть,у,записать,OTHER,4,5,61.5
лайкнуть,у,определяться,OTHER,8,10,61.5
лайкнуть,у,подарить,OTHER,4,6,61.4
лайкнуть,у,приняться,OTHER,6,7,61.3
лайкнуть,у,заставлять,OTHER,6,7,61
лайкнуть,у,схватить,OTHER,5,6,60.9
лайкнуть,у,пропасть,OTHER,6,6,60.8
лайкнуть,у,выдать,OTHER,4,6,60.4
лайкнуть,у,разобраться,OTHER,7,5,60.1
лайкнуть,у,извинить,OTHER,4,8,60.1
лайкнуть,у,опустить,OTHER,5,6,59.9
лайкнуть,у,страдать,OTHER,5,6,59.8
лайкнуть,у,побежать,OTHER,4,5,59.6
лайкнуть,у,заходить,OTHER,4,6,59.6
лайкнуть,у,броситься,OTHER,6,8,59.5
лайкнуть,у,гулять,OTHER,4,6,59.5
лайкнуть,у,бегать,OTHER,3,6,59.2
лайкнуть,у,засмеяться,OTHER,6,7,58.9
лайкнуть,у,приказать,OTHER,5,5,58.8
лайкнуть,у,найтись,OTHER,4,6,58.8
лайкнуть,у,устать,OTHER,4,6,58.6
лайкнуть,у,повезти,OTHER,6,7,58.5
лайкнуть,у,рассчитывать,OTHER,6,9,58.2
лайкнуть,у,опубликовать,OTHER,7,9,58
лайкнуть,у,радоваться,OTHER,6,7,57.8
лайкнуть,у,выразить,OTHER,4,6,57.7
лайкнуть,у,закончиться,OTHER,6,7,57.7
лайкнуть,у,обернуться,SAME,6,6,57.7
лайкнуть,у,отпустить,OTHER,6,7,57.6
лайкнуть,у,заговорить,OTHER,6,7,57.5
лайкнуть,у,устраивать,OTHER,6,7,57.4
лайкнуть,у,внести,OTHER,6,8,57.4
лайкнуть,у,выясниться,OTHER,6,7,57.2
лайкнуть,у,догадаться,OTHER,6,8,57.1
лайкнуть,у,изучать,OTHER,4,6,57
лайкнуть,у,интересовать,OTHER,8,10,57
лайкнуть,у,поднимать,OTHER,4,7,56.9
лайкнуть,у,развиваться,OTHER,7,8,56.8
лайкнуть,у,обращать,OTHER,5,6,56.6
лайкнуть,у,подождать,OTHER,5,7,56.6
лайкнуть,у,продавать,OTHER,5,7,56.3
лайкнуть,у,бросать,OTHER,5,6,56.2
лайкнуть,у,поддержать,OTHER,5,8,56.2
лайкнуть,у,запретить,OTHER,5,6,56.1
лайкнуть,у,отмечать,OTHER,5,6,56
лайкнуть,у,ощущать,OTHER,4,7,55.9
лайкнуть,у,отойти,OTHER,5,6,55.9
лайкнуть,у,прибыть,OTHER,5,6,55.7
лайкнуть,у,случаться,OTHER,5,8,55.5
лайкнуть,у,сойти,OTHER,4,6,55.4
лайкнуть,у,поймать,OTHER,2,5,55.2
лайкнуть,у,признаться,OTHER,6,6,55.1
лайкнуть,у,заключить,OTHER,5,7,55.1
лайкнуть,у,сомневаться,OTHER,6,9,55
лайкнуть,у,усмехнуться,SAME,6,7,55
лайкнуть,у,договориться,OTHER,8,10,54.8
лайкнуть,у,предоставить,OTHER,8,10,54.7
лайкнуть,у,удаваться,OTHER,6,8,54.3
лайкнуть,у,сходить,OTHER,5,6,54.2
лайкнуть,у,попадать,OTHER,4,6,54.1
лайкнуть,у,пустить,OTHER,4,6,54.1
лайкнуть,у,указывать,OTHER,5,6,54
лайкнуть,у,терпеть,OTHER,4,6,53.7
лайкнуть,у,сдать,OTHER,5,6,53.6
лайкнуть,у,выпускать,OTHER,5,7,53.4
лайкнуть,у,вывести,OTHER,6,7,53.4
лайкнуть,у,вступить,OTHER,5,6,53.1
лайкнуть,у,спорить,OTHER,5,6,53.1
лайкнуть,у,вытащить,OTHER,4,6,53
лайкнуть,у,победить,OTHER,4,6,52.9
лайкнуть,у,посадить,OTHER,4,6,52.9
лайкнуть,у,обсуждать,OTHER,6,7,52.8
лайкнуть,у,заняться,OTHER,5,6,52.7
лайкнуть,у,переходить,OTHER,5,8,52.6
лайкнуть,у,торопиться,OTHER,6,8,52.6
лайкнуть,у,выиграть,OTHER,3,6,52.3
лайкнуть,у,надеть,OTHER,4,5,52.1
лайкнуть,у,кормить,OTHER,3,6,52
лайкнуть,у,переживать,OTHER,6,8,51.6
лайкнуть,у,потребовать,OTHER,7,9,51.6
лайкнуть,у,жалеть,OTHER,4,5,51.4
лайкнуть,у,сохраниться,OTHER,6,8,51.4
лайкнуть,у,вынести,OTHER,5,7,51.3
лайкнуть,у,отказываться,OTHER,8,9,51.2
лайкнуть,у,защищать,OTHER,4,4,51
лайкнуть,у,основать,OTHER,5,5,51
лайкнуть,у,заглянуть,SAME,4,6,51
лайкнуть,у,пожать,OTHER,4,5,50.9
лайкнуть,у,лишить,OTHER,3,6,50.9
лайкнуть,у,уезжать,OTHER,4,6,50.7
лайкнуть,у,дрожать,OTHER,5,6,50.5
лайкнуть,у,воскликнуть,SAME,5,6,50.5
лайкнуть,у,сообщать,OTHER,4,6,50.3
лайкнуть,у,лезть,OTHER,4,7,50
лайкнуть,у,жениться,OTHER,5,5,50
лайкнуть,у,волноваться,OTHER,7,9,49.9
лайкнуть,у,поразить,OTHER,4,6,49.9
лайкнуть,у,убивать,OTHER,4,6,49.8
лайкнуть,у,велеть,OTHER,4,6,49.8
лайкнуть,у,решиться,OTHER,5,8,49.7
лайкнуть,у,добраться,OTHER,6,8,49.6
лайкнуть,у,задуматься,OTHER,5,7,49.6
лайкнуть,у,нуждаться,OTHER,6,8,49.5
лайкнуть,у,позвать,OTHER,4,6,49.5
лайкнуть,у,удивляться,OTHER,7,8,49.4
лайкнуть,у,здравствовать,OTHER,8,10,49.3
лайкнуть,у,передавать,OTHER,6,8,49.3
лайкнуть,у,скрывать,OTHER,5,6,49.3
лайкнуть,у,запомнить,OTHER,3,5,49.2
лайкнуть,у,подавать,OTHER,4,6,49
лайкнуть,у,послушать,OTHER,5,4,49
лайкнуть,у,покинуть,SAME,3,7,49
лайкнуть,у,пережить,OTHER,4,6,48.9
лайкнуть,у,раздаться,OTHER,6,8,48.8
лайкнуть,у,продолжить,OTHER,6,7,48.8
лайкнуть,у,оказывать,OTHER,5,6,48.2
лайкнуть,у,превышать,OTHER,5,7,48.2
лайкнуть,у,ловить,OTHER,3,5,48
лайкнуть,у,забрать,OTHER,4,5,47.9
лайкнуть,у,испугаться,OTHER,7,8,47.8
лайкнуть,у,утвердить,OTHER,6,7,47.8
лайкнуть,у,убедиться,OTHER,6,6,47.7
лайкнуть,у,применять,OTHER,4,8,47.7
лайкнуть,у,заменить,OTHER,3,4,47.6
лайкнуть,у,приглашать,OTHER,6,8,47.5
лайкнуть,у,привлечь,OTHER,6,7,47.4
лайкнуть,у,убрать,OTHER,4,7,47
лайкнуть,у,везти,OTHER,5,6,47
лайкнуть,у,предположить,OTHER,8,10,46.9
лайкнуть,у,летать,OTHER,3,5,46.6
лайкнуть,у,признавать,OTHER,6,7,46.4
лайкнуть,у,предпочитать,OTHER,8,7,46.3
лайкнуть,у,прислать,OTHER,5,6,46.3
лайкнуть,у,повести,OTHER,6,5,46.3
лайкнуть,у,покрыть,OTHER,3,10,46.3
лайкнуть,у,подчеркнуть,SAME,5,6,46.3
лайкнуть,у,жаловаться,OTHER,6,7,46.1
лайкнуть,у,решаться,OTHER,5,8,46.1
лайкнуть,у,успокоиться,OTHER,7,8,46.1
лайкнуть,у,исключить,OTHER,5,7,46
лайкнуть,у,отсутствовать,OTHER,7,11,45.9
лайкнуть,у,владеть,OTHER,4,5,45.7
лайкнуть,у,торчать,OTHER,4,6,45.5
лайкнуть,у,постараться,OTHER,7,9,45.2
лайкнуть,у,соединить,OTHER,4,6,45.2
лайкнуть,у,убедить,OTHER,4,6,45.2
лайкнуть,у,задавать,OTHER,4,5,45.1
лайкнуть,у,заложить,OTHER,4,5,45
лайкнуть,у,реализовать,OTHER,5,8,44.8
лайкнуть,у,выяснить,OTHER,4,5,44.6
лайкнуть,у,общаться,OTHER,6,6,44.5
лайкнуть,у,повернуть,SAME,4,8,44.5
лайкнуть,у,исполнять,OTHER,5,5,44.5
лайкнуть,у,останавливаться,OTHER,11,12,44.4
лайкнуть,у,совершать,OTHER,5,7,44.2
лайкнуть,у,воевать,OTHER,4,6,44.1
лайкнуть,у,выдавать,OTHER,4,6,44.1
лайкнуть,у,ненавидеть,OTHER,6,5,44.1
лайкнуть,у,родить,OTHER,4,7,44.1
лайкнуть,у,задать,OTHER,4,6,44.1
лайкнуть,у,наступать,OTHER,5,6,44
лайкнуть,у,выявить,OTHER,4,6,43.8
лайкнуть,у,предупредить,OTHER,8,10,43.8
лайкнуть,у,набрать,OTHER,4,5,43.7
лайкнуть,у,предназначить,OTHER,8,10,43.7
лайкнуть,у,учесть,OTHER,5,8,43.6
лайкнуть,у,уничтожить,OTHER,6,6,43.6
лайкнуть,у,освободить,OTHER,6,8,43.5
лайкнуть,у,воспринимать,OTHER,7,9,43.4
лайкнуть,у,прекратить,OTHER,6,7,43.4
лайкнуть,у,увеличить,OTHER,5,7,43.3
лайкнуть,у,подозревать,OTHER,7,8,43.2
лайкнуть,у,объединить,OTHER,5,7,43.2
лайкнуть,у,справиться,OTHER,7,9,43.2
лайкнуть,у,наблюдаться,OTHER,7,8,43.2
лайкнуть,у,съесть,OTHER,5,6,43.2
лайкнуть,у,вестись,OTHER,5,7,43.1
лайкнуть,у,отнести,OTHER,5,7,43.1
лайкнуть,у,упомянуть,SAME,4,5,43.1
лайкнуть,у,отдыхать,OTHER,4,6,42.9
лайкнуть,у,проверять,OTHER,5,7,42.9
лайкнуть,у,врать,OTHER,5,6,42.8
лайкнуть,у,заработать,OTHER,6,7,42.7
лайкнуть,у,превращаться,OTHER,8,10,42.7
лайкнуть,у,создаваться,OTHER,7,9,42.6
лайкнуть,у,побывать,OTHER,4,6,42.5
лайкнуть,у,плыть,OTHER,5,6,42.5
лайкнуть,у,рассматриваться,OTHER,9,12,42.2
лайкнуть,у,уважать,OTHER,4,6,42.2
лайкнуть,у,образоваться,OTHER,8,6,42.1
лайкнуть,у,выскочить,OTHER,4,9,42.1
лайкнуть,у,проговорить,OTHER,7,9,42.1
лайкнуть,у,хранить,OTHER,4,5,42.1
лайкнуть,у,обрадоваться,OTHER,8,9,41.7
лайкнуть,у,танцевать,OTHER,5,8,41.7
лайкнуть,у,пропустить,OTHER,6,6,41.7
лайкнуть,у,дождаться,OTHER,6,8,41.6
лайкнуть,у,избрать,OTHER,4,6,41.6
лайкнуть,у,описывать,OTHER,5,6,41.5
лайкнуть,у,захватить,OTHER,5,6,41.5
лайкнуть,у,завести,OTHER,6,6,41.5
лайкнуть,у,оглянуться,SAME,6,7,41.5
лайкнуть,у,сунуть,SAME,3,4,41.5
лайкнуть,у,исчезать,OTHER,4,6,41.4
лайкнуть,у,складываться,OTHER,7,6,41.4
лайкнуть,у,разделить,OTHER,5,8,41.4
лайкнуть,у,последовать,OTHER,6,8,41.2
лайкнуть,у,отражать,OTHER,5,6,41.1
лайкнуть,у,приближаться,OTHER,8,10,41
лайкнуть,у,вступать,OTHER,5,6,40.9
лайкнуть,у,надоесть,OTHER,5,5,40.9
лайкнуть,у,интересоваться,OTHER,10,12,40.8
лайкнуть,у,подлежать,OTHER,5,7,40.8
лайкнуть,у,произносить,OTHER,6,8,40.8
лайкнуть,у,раскрыть,OTHER,3,4,40.8
лайкнуть,у,арестовать,OTHER,6,8,40.7
лайкнуть,у,целовать,OTHER,4,6,40.7
лайкнуть,у,орать,OTHER,4,6,40.6
лайкнуть,у,отвести,OTHER,6,7,40.6
лайкнуть,у,тянуться,SAME,5,6,40.6
лайкнуть,у,достаться,OTHER,6,8,40.5
лайкнуть,у,полагаться,OTHER,6,8,40.5
лайкнуть,у,открываться,OTHER,7,9,40.4
лайкнуть,у,сохранять,OTHER,4,6,40.4
лайкнуть,у,воспользоваться,OTHER,10,12,40.3
лайкнуть,у,махнуть,SAME,2,3,40.2
лайкнуть,у,приобретать,OTHER,6,9,40.1
лайкнуть,у,сложить,OTHER,4,6,40.1
лайкнуть,у,выражать,OTHER,4,6,40
лайкнуть,у,вскочить,OTHER,5,6,40
лайкнуть,у,понадобиться,OTHER,8,9,40
лайкнуть,у,сделаться,OTHER,6,7,39.9
лайкнуть,у,поглядеть,OTHER,5,8,39.9
лайкнуть,у,поинтересоваться,OTHER,11,14,39.8
лайкнуть,у,признаваться,OTHER,8,9,39.7
лайкнуть,у,высказать,OTHER,4,6,39.6
лайкнуть,у,ложиться,OTHER,4,7,39.5
лайкнуть,у,проявить,OTHER,4,6,39.5
лайкнуть,у,спуститься,OTHER,7,8,39.5
лайкнуть,у,довести,OTHER,6,6,39.4
лайкнуть,у,влиять,OTHER,4,7,39.4
лайкнуть,у,содержаться,OTHER,7,9,39.3
лайкнуть,у,подтверждать,OTHER,7,10,39.2
лайкнуть,у,защитить,OTHER,4,5,39.1
лайкнуть,у,исполнить,OTHER,5,6,39.1
лайкнуть,у,заплатить,OTHER,5,6,38.9
лайкнуть,у,управлять,OTHER,6,7,38.9
лайкнуть,у,спрятать,OTHER,5,6,38.8
